Year,Month,District,Rainfall_mm,SoilMoisture,Temperature_C,Humidity_%,NDVI,Evapotranspiration_mm,GroundwaterLevel_m,Drought_Index,Crop_Yield_Loss_%
2001,3,Kailali,363.15,0.31,26,40.1,0.69,78.62,9.26,0.06,1.92
2001,3,Kanchanpur,146.28,0.11,30.9,50.5,0.49,59.23,8.08,0.32,4.21
2001,4,Jhapa,370.03,0.07,34.9,88.3,0.51,100.46,5.93,0.07,1.94
2001,4,Morang,112.74,0.29,37.8,75.1,0.73,89.72,14.87,0.52,10.61
2001,4,Sunsari,83.48,0.21,22.7,41.9,0.41,118.86,9.6,0.44,12.58
2001,4,Saptari,350.98,0.17,37.9,51,0.77,142.27,12.54,0.07,0.07
2001,4,Siraha,213.05,0.14,21,85.9,0.57,25.31,14.6,0.23,2.85
2001,4,Dhanusha,152.31,0.26,25.7,62.3,0.73,109.52,5.62,0.38,7.59
2001,4,Mahottari,171.59,0.43,19,83.6,0.25,134.48,13.66,0.39,7.49
2001,4,Sarlahi,204.39,0.31,28,56.2,0.24,97.46,2.18,0.2,5.82
2001,4,Rautahat,372.92,0.17,36.6,78.1,0.35,60.89,10.17,0.07,1.59
2001,4,Bara,200.56,0.4,15.9,60,0.75,45.52,13.5,0.33,7.59
2001,4,Parsa,333.1,0.32,19,80.7,0.75,51.92,5.17,0.07,0.23
2001,4,Chitwan,42.35,0.14,26.6,75.6,0.7,39.17,9.12,0.77,21.83
2001,4,Nawalparasi,344.24,0.42,33,75.5,0.59,76.37,3.46,0.09,1.39
2001,4,Rupandehi,397.09,0.34,15.4,76,0.5,99.9,10.97,0,0.05
2001,4,Kapilvastu,223.24,0.14,36.7,86.1,0.62,50.79,6.19,0.34,2.38
2001,4,Dang,354.99,0.21,15.9,69.2,0.23,56.91,10.18,0.09,0.43
2001,4,Banke,253.53,0.34,15.4,43.8,0.26,66.73,4.01,0.19,0.75
2001,4,Bardiya,256.39,0.38,32.3,53.6,0.69,106.56,11.56,0.12,0.86
2001,4,Kailali,397.2,0.12,19.9,79.7,0.37,146.79,14.85,0.01,0.35
2001,4,Kanchanpur,251.62,0.26,37.3,56.7,0.62,142.81,6.12,0.14,1.79
2001,5,Jhapa,341.89,0.11,36.8,75.8,0.5,140.43,6.38,0.12,1.92
2001,5,Morang,193.15,0.3,26.6,85.5,0.78,109.97,5.27,0.4,12.97
2001,5,Sunsari,117.61,0.2,17.3,86,0.74,57.19,5.37,0.57,9.42
2001,5,Saptari,322.21,0.11,32.7,67.4,0.75,30.21,12.73,0.12,1.34
2001,5,Siraha,267.68,0.25,31,62.8,0.22,119.15,2.43,0.29,3.13
2001,5,Dhanusha,60.39,0.38,22.2,64.1,0.47,75.74,12.04,0.52,13.67
2001,5,Mahottari,315.58,0.08,19.4,42.2,0.53,143.12,2.97,0.23,2.26
2001,5,Sarlahi,62.62,0.31,24.2,55,0.7,29.35,4.55,0.52,14
2001,5,Rautahat,250.69,0.32,17.9,66.2,0.77,64.34,11.27,0.23,6.22
2001,5,Bara,89.1,0.39,33.8,74.5,0.44,96.52,5.35,0.5,13.01
2001,5,Parsa,123.61,0.39,20,65.4,0.21,54.91,4.48,0.43,10.01
2001,5,Chitwan,81.48,0.36,20.6,90,0.62,95.2,14.82,0.29,4.2
2001,5,Nawalparasi,347.81,0.35,23.9,66.9,0.65,144.37,2.3,0.09,1.09
2001,5,Rupandehi,87.2,0.27,25.7,67.6,0.55,91.63,14.48,0.43,14.31
2001,5,Kapilvastu,338.49,0.18,25.1,69.9,0.48,56.23,6.94,0.13,1.08
2001,5,Dang,232.08,0.3,23.1,52.7,0.39,99.51,3.73,0.21,5.84
2001,5,Banke,16.85,0.08,20.6,43.1,0.21,51.9,10.51,0.69,23.7
2001,5,Bardiya,174.69,0.42,33.2,43.6,0.38,140.22,6.29,0.25,7.9
2001,5,Kailali,397.62,0.4,25.7,50,0.6,107.26,4.53,0,0.3
2001,5,Kanchanpur,187.83,0.41,15.2,71.9,0.67,27.48,8.22,0.3,7.34
2001,6,Jhapa,274.7,0.07,24.6,73.2,0.55,28.59,3.76,0.28,4.45
2001,6,Morang,208.66,0.11,27.3,43.7,0.75,22.03,10.35,0.5,8.61
2001,6,Sunsari,2.58,0.11,24.7,60.6,0.68,56.63,10.13,0.6,17.06
2001,6,Saptari,93.73,0.26,33.3,79.7,0.7,130.05,6.4,0.65,24.68
2001,6,Siraha,84.87,0.35,36.8,75.1,0.21,77.25,10.42,0.42,11.77
2001,6,Dhanusha,70.44,0.44,29.2,44,0.3,22.67,12.18,0.45,14.23
2001,6,Mahottari,56.42,0.28,28.9,88.7,0.61,71.16,12.06,0.46,14.43
2001,6,Sarlahi,108.44,0.33,36.4,66.8,0.61,108.54,4.91,0.58,9.02
2001,6,Rautahat,225.01,0.33,37.9,77.1,0.22,28.48,3.01,0.22,5.8
2001,6,Bara,54.54,0.3,22.5,69.3,0.47,48.04,13.26,0.62,27.77
2001,6,Parsa,377.83,0.28,17.8,42.5,0.3,148.58,11.43,0.04,1.95
2001,6,Chitwan,281.51,0.21,22.1,54.5,0.29,129.19,2.83,0.25,6.95
2001,6,Nawalparasi,122.55,0.11,26.7,55.5,0.21,59.13,14.14,0.48,13.76
2001,6,Rupandehi,144.18,0.24,27.9,77.9,0.69,44.74,13.33,0.54,14.93
2001,6,Kapilvastu,289.06,0.08,15.5,50.7,0.56,132.21,9.6,0.22,5.12
2001,6,Dang,36.21,0.33,31.6,69.1,0.3,23.66,7.31,0.55,9.78
2001,6,Banke,282.4,0.37,29,85.3,0.27,108.74,14.79,0.16,1.88
2001,6,Bardiya,348.67,0.17,32.3,87.7,0.71,108.18,5.26,0.11,1.37
2001,6,Kailali,180.33,0.1,17.5,77,0.59,76.9,3.23,0.52,11.42
2001,6,Kanchanpur,319.73,0.34,19.7,59.9,0.61,21.39,5.97,0.1,1.67
2001,7,Jhapa,334.1,0.21,15.3,87.1,0.41,84.86,14.34,0.1,1.87
2001,7,Morang,72.35,0.12,18.8,66.9,0.67,20.78,3.65,0.62,27.29
2001,7,Sunsari,99.02,0.09,23.3,46.2,0.36,86.44,14.73,0.45,10.46
2001,7,Saptari,149.09,0.42,35.2,75.6,0.44,110.86,3.14,0.29,6.51
2001,7,Siraha,389.14,0.26,26.5,72.6,0.31,102.39,9.68,0.01,1.28
2001,7,Dhanusha,10.43,0.27,28.7,75.6,0.32,47.08,5.59,0.58,13.84
2001,7,Mahottari,242.51,0.39,21.8,44.8,0.75,116.68,7.14,0.27,3.13
2001,7,Sarlahi,102.79,0.43,22.1,53.8,0.4,44.65,12.49,0.21,6.76
2001,7,Rautahat,132.1,0.22,25,81,0.45,85.49,12.59,0.45,8.75
2001,7,Bara,319.33,0.09,33.4,81,0.27,36.21,14.32,0.11,0.14
2001,7,Parsa,220.96,0.4,37.8,51.6,0.57,99.68,11.81,0.31,3.45
2001,7,Chitwan,66.85,0.35,22.9,88.3,0.28,60.93,6.66,0.42,13.78
2001,7,Nawalparasi,279.18,0.26,37.3,60.2,0.74,86.56,13.77,0.2,2.58
2001,7,Rupandehi,92.17,0.14,30.2,41.1,0.5,105.66,10.92,0.71,15.35
2001,7,Kapilvastu,21.62,0.26,19.4,55.1,0.58,91.78,9.61,0.37,2.73
2001,7,Dang,255.94,0.38,38,74.1,0.7,92.47,4.51,0.14,1.55
2001,7,Banke,375.06,0.13,20.9,43.1,0.29,115.77,7.29,0.03,0.51
2001,7,Bardiya,349.98,0.27,22.6,56.9,0.41,57.73,7.92,0.11,0.84
2001,7,Kailali,219.18,0.36,30.5,43.4,0.38,88.74,12.92,0.22,4.42
2001,7,Kanchanpur,31.32,0.27,29.7,86.2,0.33,116.88,10.4,0.67,19.5
2001,8,Jhapa,67.58,0.35,16.9,82.2,0.54,91.75,7.05,0.42,9.46
2001,8,Morang,1.75,0.26,20,81.9,0.65,25.6,12.81,0.59,12.13
2001,8,Sunsari,333.15,0.11,29.5,66.6,0.21,130.24,11.4,0.12,1.23
2001,8,Saptari,292.24,0.09,27.2,76.7,0.37,146.44,13.14,0.13,0.98
2001,8,Siraha,373.5,0.19,35.7,40.9,0.4,115.26,11.57,0.03,0.64
2001,8,Dhanusha,144.42,0.06,37.9,50.1,0.27,90.57,12.28,0.31,6.2
2001,8,Mahottari,194.02,0.29,18.7,67.9,0.67,58.91,4.74,0.4,10.69
2001,8,Sarlahi,164.13,0.42,35.2,53.4,0.49,66.7,6.23,0.3,2.59
2001,8,Rautahat,217.82,0.37,22.1,75.1,0.31,81.81,2.9,0.28,5.72
2001,8,Bara,207.34,0.25,21.9,58.8,0.74,31.76,13.31,0.27,7.83
2001,8,Parsa,352.25,0.34,17.4,46.7,0.7,108.68,2.42,0.07,0.05
2001,8,Chitwan,254.25,0.32,32.2,68.8,0.63,105.74,11.96,0.13,0.97
2001,8,Nawalparasi,104.32,0.41,15.4,41.2,0.42,114.75,7.55,0.49,11.32
2001,8,Rupandehi,26.39,0.31,37.2,52.8,0.53,85.88,6.14,0.57,8.58
2001,8,Kapilvastu,8.39,0.16,25.3,84.7,0.32,31.36,11.33,0.83,25.73
2001,8,Dang,374.71,0.3,16.2,79,0.64,34.31,10.71,0.05,0.91
2001,8,Banke,290.35,0.43,32,49,0.62,54.03,14.02,0.16,0.48
2001,8,Bardiya,361.96,0.18,18,53.1,0.7,20.32,12.82,0.09,0.07
2001,8,Kailali,353.89,0.33,30.3,48.5,0.42,27.72,12.79,0.06,1.55
2001,8,Kanchanpur,148.9,0.29,26.1,83.2,0.32,38.28,3.6,0.49,9.52
2001,9,Jhapa,12.62,0.44,19.6,70.1,0.27,95.01,3.04,0.43,8.07
2001,9,Morang,340.25,0.07,33.4,85.9,0.44,40.73,4.29,0.08,1.73
2001,9,Sunsari,44.24,0.4,27.5,76.3,0.22,80.38,12.63,0.56,14.55
2001,9,Saptari,195.51,0.39,17.8,80.9,0.75,130.04,11.21,0.25,5.01
2001,9,Siraha,217.53,0.32,27.9,62,0.41,93.95,5.35,0.26,6.18
2001,9,Dhanusha,112.31,0.1,22.4,48.8,0.71,69.54,11.72,0.5,14.47
2001,9,Mahottari,169.77,0.1,18.2,63.7,0.57,98.97,4.77,0.5,8.34
2001,9,Sarlahi,345.32,0.12,15.4,70.5,0.59,26.95,14.74,0.11,1.4
2001,9,Rautahat,188.16,0.22,28.2,49.2,0.25,140.9,10.13,0.35,7.41
2001,9,Bara,225.03,0.1,15.4,49.2,0.58,104.3,9.59,0.28,2.98
2001,9,Parsa,241.37,0.07,29,82.5,0.53,105.18,13.64,0.26,3.99
2001,9,Chitwan,392.26,0.44,32.8,43.8,0.77,132.75,11.46,0.01,0.31
2001,9,Nawalparasi,19.62,0.39,26.3,75,0.69,60.68,7.17,0.63,17.99
2001,9,Rupandehi,366.13,0.09,34.8,42.3,0.68,61.02,6.62,0.06,0.01
2001,9,Kapilvastu,6.3,0.24,17.2,71.7,0.32,130.08,9.42,0.78,27.1
2001,9,Dang,74.99,0.38,35,76.6,0.51,138.63,12.98,0.57,13.41
2001,9,Banke,293.63,0.09,21.2,84,0.24,21.13,4.06,0.13,0.37
2001,9,Bardiya,95.95,0.44,28.7,89.2,0.34,84.63,4.85,0.31,6.1
2001,9,Kailali,338.91,0.06,36.8,72.3,0.63,30.71,10.72,0.16,0.46
2001,9,Kanchanpur,87.52,0.35,17,77.6,0.49,21.29,14.59,0.41,12.91
2001,10,Jhapa,63.54,0.19,18.7,87.1,0.66,27.66,12.93,0.78,16.52
2001,10,Morang,270.65,0.14,23.3,67.7,0.49,98.6,10.69,0.17,1.48
2001,10,Sunsari,140.53,0.41,16.9,75.3,0.48,120.82,2.79,0.44,11.94
2001,10,Saptari,327.88,0.31,15.3,88.1,0.31,64.47,5.04,0.1,0.73
2001,10,Siraha,260.64,0.17,36.4,50,0.64,57,6.93,0.29,2.12
2001,10,Dhanusha,388.43,0.26,35.6,89.1,0.41,131.91,2.7,0.02,1.39
2001,10,Mahottari,364.81,0.2,32.8,63.3,0.65,137.16,5.99,0.07,0.21
2001,10,Sarlahi,346,0.36,24,50.3,0.71,26.1,12.17,0.07,0.56
2001,10,Rautahat,114.45,0.25,25.3,48.8,0.51,90.82,6.31,0.48,10.96
2001,10,Bara,307.39,0.21,26.6,42.3,0.59,138.25,11.2,0.1,0.53
2001,10,Parsa,335.42,0.45,25.9,56.6,0.78,91.15,7.98,0.1,0.72
2001,10,Chitwan,263.02,0.14,17.4,67.6,0.22,58.01,7.15,0.23,7.52
2001,10,Nawalparasi,117.1,0.44,21.7,42.4,0.46,33.43,5.39,0.45,14.13
2001,10,Rupandehi,223.8,0.35,19.5,79,0.42,22.16,12.91,0.17,0.32
2001,10,Kapilvastu,25.3,0.2,37,69.8,0.44,88.41,6.62,0.67,24.97
2001,10,Dang,391.26,0.45,32.8,89.3,0.44,84.28,6.64,0.01,1.99
2001,10,Banke,283.1,0.23,15.3,49.1,0.51,147.91,8.8,0.17,0.53
2001,10,Bardiya,8.84,0.19,36.1,67.9,0.8,142.9,11.48,0.43,13.53
2001,10,Kailali,236.27,0.27,31.3,53.3,0.45,107,3.58,0.19,0.83
2001,10,Kanchanpur,334.4,0.41,27.4,60.7,0.22,140.51,11.13,0.09,0.46
2001,11,Jhapa,239.35,0.22,25.7,40.1,0.73,40.94,3.35,0.19,0.27
2001,11,Morang,125.6,0.11,20.1,41.6,0.21,49.54,6.33,0.61,15.17
2001,11,Sunsari,243.16,0.28,17.2,40.1,0.56,149.83,14.28,0.15,1.58
2001,11,Saptari,318.15,0.19,16.5,73.1,0.38,61.83,8.8,0.1,1.33
2001,11,Siraha,299.62,0.15,22.4,78.9,0.39,67.16,15,0.19,0.02
2001,11,Dhanusha,390,0.33,24.3,81.4,0.43,83.52,7.42,0.02,0.27
2001,11,Mahottari,186,0.17,32.8,42.9,0.71,74.66,10.68,0.51,14.02
2001,11,Sarlahi,211.79,0.07,15.7,84.8,0.57,59.43,11.65,0.46,9.32
2001,11,Rautahat,55.76,0.34,26.8,65.8,0.27,104.71,9.92,0.47,11.35
2001,11,Bara,370.59,0.26,37.8,49.1,0.51,35.06,8.12,0.03,0.78
2001,11,Parsa,238.85,0.33,25.8,74.1,0.26,80.92,3.06,0.25,5.25
2001,11,Chitwan,316.15,0.43,18.4,71.4,0.52,93.78,13.99,0.13,0.29
2001,11,Nawalparasi,58.2,0.22,30.1,87.6,0.62,132.2,4.35,0.39,5.06
2001,11,Rupandehi,23.66,0.44,34.7,42.1,0.6,115.55,2.94,0.58,8.48
2001,11,Kapilvastu,40.71,0.08,27.6,74.8,0.33,131.83,7.79,0.71,29.81
2001,11,Dang,261.15,0.18,20.6,52.7,0.41,123.57,9.62,0.26,3.48
2001,11,Banke,327.14,0.07,31.1,77.5,0.46,115.07,14.06,0.17,1.68
2001,11,Bardiya,176.79,0.11,33.5,54.6,0.48,29.79,11.35,0.37,3.35
2001,11,Kailali,19.56,0.41,26.1,40,0.37,113.13,13.52,0.38,2.36
2001,11,Kanchanpur,275.14,0.36,19.8,82.4,0.49,31.61,11.71,0.16,1.74
2001,12,Jhapa,43.27,0.38,32.7,86.6,0.41,109.74,2,0.58,8.19
2001,12,Morang,220.15,0.3,30.3,85.4,0.54,131.38,9.93,0.31,7.58
2001,12,Sunsari,232.93,0.12,36,43.8,0.61,110.9,14.81,0.28,5.64
2001,12,Saptari,171.44,0.15,29.5,79.3,0.68,145.62,7.91,0.54,13.24
2001,12,Siraha,366.82,0.32,20.6,72.1,0.56,146.09,14.84,0.03,1.23
2001,12,Dhanusha,354.8,0.13,20.7,61,0.77,37.58,4.48,0.1,1.78
2001,12,Mahottari,235.83,0.29,21.7,61.7,0.75,138.96,7.1,0.28,6.53
2001,12,Sarlahi,281,0.32,23.8,62.9,0.45,65.25,5.06,0.12,1.2
2001,12,Rautahat,274.57,0.35,32.9,63.9,0.42,119.4,2.08,0.14,1.55
2001,12,Bara,317.56,0.3,25.9,80,0.59,137.9,9.36,0.12,0.06
2001,12,Parsa,392.3,0.33,28.2,79.9,0.22,68.68,9.35,0.01,0.17
2001,12,Chitwan,175.24,0.43,21.3,80.1,0.65,74.47,8.32,0.36,2.87
2001,12,Nawalparasi,118.49,0.09,27,42.8,0.52,123.63,14.59,0.61,20.54
2001,12,Rupandehi,236.68,0.32,37.7,48.1,0.77,112.62,8.78,0.22,4.79
2001,12,Kapilvastu,153.67,0.28,31.7,76.4,0.58,112.84,7.58,0.47,14.42
2001,12,Dang,57.5,0.12,18.7,51.7,0.73,29.88,12.42,0.54,11.75
2001,12,Banke,187.37,0.42,28.5,61.4,0.33,56.93,13.97,0.22,3.85
2001,12,Bardiya,234.79,0.23,23.7,53.7,0.33,109.2,11.34,0.37,5.07
2001,12,Kailali,315.6,0.39,36.2,49.9,0.3,59.51,13.18,0.1,1.74
2001,12,Kanchanpur,1.39,0.4,22.5,56.9,0.45,78.02,13.03,0.59,12.87
2002,1,Jhapa,356.91,0.3,27.1,62.3,0.4,51.68,10.11,0.09,1.21
2002,1,Morang,364.21,0.25,26.8,53.5,0.45,122.6,7.52,0.06,1.15
2002,1,Sunsari,344.81,0.29,28.6,41.7,0.57,113.45,6.07,0.08,0.18
2002,1,Saptari,324.24,0.1,31.6,66.1,0.25,68.79,2.82,0.14,0.68
2002,1,Siraha,261.25,0.12,23.5,86.4,0.76,77.51,12.43,0.26,5.79
2002,1,Dhanusha,389.74,0.41,22.3,40.8,0.78,125.61,12.88,0.01,0.54
2002,1,Mahottari,381.7,0.36,32.7,65,0.25,50.23,14.51,0.02,0.58
2002,1,Sarlahi,159.14,0.39,17,55.4,0.45,68.84,6.55,0.32,3.88
2002,1,Rautahat,84.03,0.12,29.7,48,0.75,86.15,5.87,0.79,28.61
2002,1,Bara,332.06,0.44,23,62.8,0.37,98.19,12.08,0.09,0.7
2002,1,Parsa,252.03,0.34,37.1,76.2,0.3,149.66,7.1,0.17,1.65
2002,1,Chitwan,228.97,0.24,31.1,66.1,0.44,36.39,8.36,0.28,4.47
2002,1,Nawalparasi,80.76,0.42,20.2,55.4,0.45,40.14,8.97,0.32,4.54
2002,1,Rupandehi,195.71,0.14,16.2,42.4,0.67,103.34,6.43,0.42,13.38
2002,1,Kapilvastu,346.23,0.12,36.4,83.8,0.49,64.25,11.64,0.13,0.28
2002,1,Dang,148.29,0.21,25,49.2,0.75,110.03,5.22,0.52,10.07
2002,1,Banke,92.15,0.16,20.3,71.3,0.6,35.07,7.04,0.63,20.42
2002,1,Bardiya,116.34,0.08,16.9,43.2,0.28,128.66,10.55,0.57,10.25
2002,1,Kailali,156.43,0.16,28.3,46.9,0.51,82.55,6.09,0.54,12.07
2002,1,Kanchanpur,296.95,0.4,36.7,87.4,0.24,116.19,11.44,0.1,1.45
2002,2,Jhapa,101.17,0.35,16.3,83.2,0.58,65.61,12,0.54,12.47
2002,2,Morang,145.93,0.26,17.7,84.7,0.45,66.9,4.38,0.3,6.74
2002,2,Sunsari,59.24,0.3,35.5,80.9,0.75,123.12,4.29,0.64,17.75
2002,2,Saptari,110.63,0.42,31.3,81.1,0.67,31.05,9.58,0.4,11.48
2002,2,Siraha,344.64,0.06,36.6,45.4,0.23,99.89,11.01,0.09,0.97
2002,2,Dhanusha,19.2,0.36,23.8,69.4,0.26,119.15,13.04,0.42,11.98
2002,2,Mahottari,64.49,0.06,31.1,61.7,0.53,104.6,12.57,0.69,17.2
2002,2,Sarlahi,49.81,0.43,27.5,68.6,0.57,141.34,14.11,0.46,9.77
2002,2,Rautahat,119.04,0.45,30.7,84.4,0.45,92.78,7.41,0.45,13.69
2002,2,Bara,193,0.38,34.3,59.4,0.69,113.88,13.11,0.38,2.02
2002,2,Parsa,45.87,0.39,26.5,77.5,0.28,34.99,4.07,0.34,7.6
2002,2,Chitwan,284.34,0.13,34.5,76.6,0.37,123.09,8.35,0.29,4.73
2002,2,Nawalparasi,152.56,0.19,34.4,61.6,0.22,146.72,10.43,0.6,23.75
2002,2,Rupandehi,251.22,0.1,26.8,61.7,0.79,50.59,11.39,0.23,5.4
2002,2,Kapilvastu,260.98,0.13,25.8,68.8,0.79,45.39,10.27,0.19,0.1
2002,2,Dang,226.02,0.3,26.6,48.7,0.21,137.01,12.75,0.24,7.89
2002,2,Banke,165.31,0.36,37.5,85.7,0.77,136.92,4.06,0.34,4.86
2002,2,Bardiya,351.38,0.2,24.1,41.1,0.48,105.3,5.39,0.07,0.24
2002,2,Kailali,56.49,0.23,21.5,84.8,0.66,33.87,13.93,0.41,10.53
2002,2,Kanchanpur,363.5,0.35,17.5,56.7,0.46,37.08,14.84,0.06,0.11
2002,3,Jhapa,234.13,0.36,36.2,70.3,0.65,107.69,8.06,0.29,3.66
2002,3,Morang,37.67,0.4,27.5,83.4,0.22,139.59,8.36,0.48,9.88
2002,3,Sunsari,342.76,0.38,16.4,62.9,0.35,133.82,13.69,0.09,1.85
2002,3,Saptari,176.02,0.12,37.3,52.1,0.33,44.82,10.59,0.48,9.43
2002,3,Siraha,375.51,0.05,15.1,64.7,0.5,83.45,4.12,0.07,1.13
2002,3,Dhanusha,164.66,0.41,15.2,42.3,0.79,101.17,3.97,0.18,0.68
2002,3,Mahottari,215.24,0.14,21.9,43.9,0.35,104.52,9.2,0.37,3.66
2002,3,Sarlahi,210.61,0.37,16.9,47.4,0.73,95.18,14.36,0.24,3.38
2002,3,Rautahat,397.43,0.31,28.1,72.2,0.51,23.08,14.22,0,1.14
2002,3,Bara,36.65,0.06,16.2,55.3,0.57,99.82,8.5,0.59,11.87
2002,3,Parsa,212.7,0.26,15.4,76.3,0.37,26.91,13.7,0.38,2.91
2002,3,Chitwan,398.45,0.17,35.2,76.9,0.56,78.91,4.89,0,0.63
2002,3,Nawalparasi,361.66,0.14,19,54.2,0.62,147.01,11.75,0.05,1.61
2002,3,Rupandehi,167.98,0.2,34.6,86.9,0.66,96.57,5.57,0.5,9.42
2002,3,Kapilvastu,261.33,0.44,28.3,88.2,0.69,125.7,6.39,0.18,1.91
2002,3,Dang,8.78,0.36,37.2,78.1,0.4,104.25,9.31,0.35,6.44
2002,3,Banke,346.47,0.29,33.8,73.9,0.39,49.72,7.6,0.11,0.54
2002,3,Bardiya,74.9,0.32,24.1,72.5,0.68,24.79,10.68,0.46,8.67
2002,3,Kailali,376.37,0.34,33.3,83.5,0.74,107.76,5.77,0.04,0.44
2002,3,Kanchanpur,299.03,0.22,31.3,56.3,0.72,146.83,14.38,0.16,0.33
2002,4,Jhapa,168.68,0.09,20.7,73.3,0.73,66.91,10.07,0.33,3.32
2002,4,Morang,312.73,0.12,22,81.7,0.47,67.43,14.78,0.11,0.48
2002,4,Sunsari,191.87,0.4,23,62.8,0.67,49.08,12.04,0.22,5.48
2002,4,Saptari,43,0.16,24.3,75.8,0.65,29.49,10.57,0.69,20.8
2002,4,Siraha,261.57,0.35,19.1,70.6,0.55,142.35,9.94,0.15,0.2
2002,4,Dhanusha,294.58,0.18,31.1,50.9,0.75,21.42,13.31,0.12,1.42
2002,4,Mahottari,182.37,0.39,33.9,72.8,0.74,142.25,7.81,0.27,6.43
2002,4,Sarlahi,156.19,0.19,24.9,77.3,0.65,85.19,12.58,0.38,5.69
2002,4,Rautahat,8.19,0.3,25,84.3,0.47,126.39,9.12,0.53,11.79
2002,4,Bara,285.12,0.27,32.4,61.9,0.22,23.52,3.08,0.14,1.76
2002,4,Parsa,94.18,0.44,27.5,56.8,0.6,56.25,6.18,0.36,6.74
2002,4,Chitwan,279.49,0.24,26.9,78.8,0.56,119.95,3.17,0.2,3.93
2002,4,Nawalparasi,225.29,0.32,22.5,64.9,0.45,50.05,14.73,0.25,5.69
2002,4,Rupandehi,398.43,0.25,20.1,80.9,0.5,25.15,13.76,0,1.21
2002,4,Kapilvastu,290.33,0.29,28.3,69.1,0.8,56.14,12.14,0.15,1.41
2002,4,Dang,390.35,0.38,38,75.6,0.55,46.59,8.55,0.01,1.4
2002,4,Banke,309.74,0.05,26.6,73.3,0.34,133.74,3.99,0.16,1.58
2002,4,Bardiya,106.42,0.19,36.6,65.2,0.34,32.35,2.9,0.38,3.89
2002,4,Kailali,256.68,0.18,30.9,89.3,0.24,131.45,12.62,0.23,3.49
2002,4,Kanchanpur,374.6,0.19,24.2,45.9,0.65,37.43,6.08,0.04,0.46
2002,5,Jhapa,181.95,0.27,19.9,88.7,0.22,113.52,2.26,0.37,4.82
2002,5,Morang,88.64,0.32,25,82.7,0.24,81.38,8.72,0.27,7.61
2002,5,Sunsari,292.94,0.08,19.8,89.2,0.39,35.13,7.94,0.17,1.4
2002,5,Saptari,205.85,0.35,30.7,84.1,0.71,48.04,11.8,0.26,6.8
2002,5,Siraha,68.6,0.19,37.3,60.2,0.67,56.74,9.33,0.52,10.42
2002,5,Dhanusha,195.99,0.19,21.4,47.8,0.6,121.21,13.36,0.32,4.95
2002,5,Mahottari,329.14,0.15,24.8,48,0.74,79.09,4.56,0.15,1.82
2002,5,Sarlahi,189.19,0.36,37.9,84.8,0.67,134.01,11.72,0.19,0.51
2002,5,Rautahat,30.52,0.42,24.1,76.8,0.75,29.85,11.3,0.35,4.2
2002,5,Bara,398.76,0.36,23.8,52.4,0.53,67.65,4.55,0,0.96
2002,5,Parsa,88.8,0.27,35.8,52.3,0.75,27.12,3.04,0.35,7.12
2002,5,Chitwan,102.02,0.09,23.9,56.9,0.55,95.16,9.06,0.65,23.99
2002,5,Nawalparasi,282.58,0.38,23,63.4,0.25,58.52,3.79,0.19,1.69
2002,5,Rupandehi,62.37,0.24,20.1,48.5,0.64,23.58,9.21,0.76,20.47
2002,5,Kapilvastu,0.4,0.4,30.4,63.7,0.26,106.33,9.95,0.62,16.35
2002,5,Dang,167.7,0.4,20.6,85.8,0.44,62.79,12.03,0.4,8.65
2002,5,Banke,339.91,0.37,37.7,40.3,0.62,117.64,14.78,0.09,0.1
2002,5,Bardiya,253.62,0.35,36.1,66.9,0.73,129.45,14.3,0.13,1.86
2002,5,Kailali,2.77,0.05,27.5,85.9,0.46,78.66,7.21,0.77,19.4
2002,5,Kanchanpur,143.67,0.39,35.8,75.4,0.5,78.1,11.89,0.43,9.95
2002,6,Jhapa,131.41,0.09,21.1,71.9,0.28,58.32,5.4,0.7,18.44
2002,6,Morang,381.8,0.32,36.3,56.2,0.67,114.62,7.38,0.02,1.04
2002,6,Sunsari,338.51,0.41,25.4,40.5,0.21,123.03,5.71,0.06,0.18
2002,6,Saptari,322,0.26,30.8,54.5,0.75,90.35,8.54,0.08,1.31
2002,6,Siraha,122.08,0.37,25.3,63.2,0.3,32.29,8.15,0.46,14.68
2002,6,Dhanusha,261.38,0.24,18.3,74.5,0.5,137.88,4.07,0.31,3.06
2002,6,Mahottari,237.54,0.35,18.5,52.3,0.76,100.73,13.01,0.23,7.65
2002,6,Sarlahi,295.77,0.36,24.1,76.8,0.43,105.51,3.21,0.19,0.47
2002,6,Rautahat,17.15,0.13,30.3,71.3,0.26,146.34,13.29,0.89,17.93
2002,6,Bara,327.62,0.41,21,67.9,0.71,45.32,7.37,0.11,0.13
2002,6,Parsa,285.56,0.06,21.7,72.6,0.57,66.46,12.08,0.15,1.63
2002,6,Chitwan,93.76,0.11,29.5,55.2,0.47,41.96,6.24,0.43,8.87
2002,6,Nawalparasi,43.25,0.27,32.6,61.8,0.55,127.42,3.66,0.54,13.33
2002,6,Rupandehi,243.77,0.32,31,74.8,0.64,104.69,3.22,0.27,2.92
2002,6,Kapilvastu,289.91,0.45,30.9,89.8,0.61,86.93,13.28,0.17,0.49
2002,6,Dang,311.62,0.3,16.8,46.2,0.64,112.11,12.08,0.08,1.71
2002,6,Banke,261.49,0.17,32.5,40.4,0.34,108.92,5.83,0.3,5.08
2002,6,Bardiya,253.34,0.1,30.2,80.5,0.76,146,5.07,0.17,1.01
